date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND,CEL,SNX,AAVE,UNI,CETH,FIL,CDAI,CUSDC,SOL,ZIL,COMP,HBTC,KSM,WAVES,EGLD,AVAX,SUSHI,UMA,RENBTC,STX,LRC,NEAR,LUNA,NANO,RSR,ALINK,GRT,ESD,ALGO,TUSD,REN,NEXO,BCHA,QTUM,RUNE,HBAR,HUSD,NXM,CHSB,ZEN,AMPL,BTT,AETH,EWT,KNC,XVG,QNT,UST,SC,SNT,LSK,BAND,IOST,BAL,AMP,VGX,CAKE,CRV,RVN,MATIC,ENJ,X1INCH,FLOW,FTM,ZKS,MDX,XSUSHI,BNT,NPXS,XVS,BTMX,HOT,ICP,SHIB,KLAY,SAFEMOON,TEL,TFUEL,CHZ,HNT,STETH,MANA,FEI,ONE,AXS,XDC,KCS,TITAN,LUSD,OMI,CUSDT
2021-03-03,905413239164.91,NA,172017777678.3,20062243305.49,9672897038.16,3468295948.91,11870420880.44,3516768023.04,37318077555.56,2817148012.41,NA,9468462863.1,11709144525.41,39334338629.34,3951211260.26,1846750455.28,3370887597.81,2728322061.29,3725338699.97,NA,2166051212.48,1271821425.02,NA,NA,2659231185.26,4508752066.1,3294022653.89,NA,1313777342.52,6927124581.7,1953752918.8,NA,743999601.48,4647393191.74,6517554437.52,2637282196.51,892496847.87,1026285051.51,2848965530.51,NA,NA,808074831.37,471268965.17,NA,NA,1016332552.82,NA,NA,1827607387.43,NA,3740967899.86,655637669.02,NA,NA,35162491056.99,5981353301.59,2526670519.52,1188118747.99,NA,1736344150.65,3286295601.26,4878410878.39,7938770686.18,1900429103.47,2153057387.88,2654340911.64,1938242090.72,3703367097.58,1348011900.94,2175708690.01,1178445670.9,2186703026.13,945666357.13,2328078857,2094263115.86,2273567692.4,1191768540.54,NA,1065226768.7,NA,1230766268.31,2650616885.44,679594240.7,NA,NA,2237801593.67,NA,871510734.4,295303524.89,NA,1186393377.65,NA,536603722.59,1220586497.28,928811546.39,863473425.04,NA,853711023.97,512168857.36,NA,802086102.52,NA,NA,NA,NA,NA,719032690.7,478797296.11,NA,NA,NA,NA,NA,833933220.54,NA,1508396248.21,NA,NA,1138010871.08,748041237.04,NA,NA,1342630098.61,NA,NA,1248021625.82,625786391.12,NA,NA,NA,476926572.43,NA,0,0,NA,179054031.16,0,353447657.09,290725525.25,273014655.54,369684409.37,NA,265949839.6,NA,NA,NA,NA,NA,NA,NA
2021-03-04,942969910364.18,NA,182133382817.64,20695029438.92,9839354904.04,3540343260.44,12584125746.76,3681485644.74,37511795342.75,2962520217.47,NA,9511801208.29,12367778863.69,39107972070.43,3939259752.57,1852360568.22,3530824412.64,2861503624.46,3803813377.82,NA,2261610792.42,1314892868.51,NA,NA,2811661003.05,5225002711.97,3438415476.96,NA,1397590172.18,7149259129.2,1995892756.99,NA,837362998.81,4645675347.02,6527074840.47,2792485712.53,1153572050.43,978688481.4,3482830363,NA,NA,827569893.84,496166909.58,NA,NA,1102094774.03,NA,NA,1887108991.27,NA,3992477601.38,685518875.02,NA,NA,36037615291.31,6281904488.14,2529513594.22,1210977398.51,NA,1799260171.1,3363008857.94,4948726824.16,7933740066.48,1991232658.29,2406002229.81,2613402222.39,1995812045.53,3742765612.84,1506049882.15,2154214746.92,1227339689.55,2226725570.16,994852821.51,2460440350.25,2114222657.42,2240010691.82,1237871380.74,NA,1105217979.67,NA,1286205536.87,2952700665.52,726050265.85,NA,NA,2429881929.43,NA,958815966.39,294983923.85,NA,1296274660.78,NA,556051518.82,1339795219.21,964114814.82,811089848.25,NA,896059841.1,516311679.1,NA,817936026.43,NA,NA,NA,NA,NA,725186555.23,506795468.69,NA,NA,NA,NA,NA,883466826.07,NA,1601910641.76,NA,NA,1122561779.71,1118498623.24,NA,NA,1345629050.92,NA,NA,1225640515.74,742363218.15,NA,NA,NA,481017376.9,NA,0,0,NA,195106468.7,0,464033740.64,302162456.7,276033518.01,453332019.12,NA,283443382.52,NA,NA,NA,NA,NA,NA,NA
2021-03-05,908517236707.54,NA,177647949967.01,22099684135.62,9508666701.53,3402356741.14,12111830806.42,3592668458.94,35579395371.45,2810315226.15,NA,9344471749.04,11445098225.99,35699298071.87,3896696311.86,1845329313.93,3694182811.92,2952243783.95,3637986925.63,NA,2128467070.09,1290949782.52,NA,NA,2689640566.2,4529451595.05,3551693789.93,NA,1331659155.19,6422023153.15,1982026405,NA,783583678.34,4775694564.8,6449361941.49,2626426021.07,1039361812.62,932196679.59,3254115701.98,NA,NA,818159932.97,487443797.38,NA,NA,1052996654.64,NA,NA,1831970297.88,NA,4547648621.79,656891903.22,NA,NA,34325821408.8,6015595084.53,2560638679.8,1156133843.36,NA,1737351819.68,3186953134.49,4684717661.52,8803390260.28,1935381375.81,2355361326.6,2586858908.91,2052006721.68,3465889173,1407545211.76,2054968646.4,1169446290.41,2124896776.52,942087191.91,2624388644.16,1973105952.88,2211940722.08,1180803439.12,NA,1287159288.22,NA,1370004534.69,3083593825.12,685889904.04,NA,NA,2288592306.1,NA,881166598.61,291827073.95,NA,1234917578.39,NA,589176646.06,1217880899.82,1221724888.78,746316814.17,NA,961059754.56,482952642.72,NA,797613751.04,NA,NA,NA,NA,NA,748242160.16,491553888.91,NA,NA,NA,NA,NA,797530263.45,NA,1472924067.8,NA,NA,996304904.93,1249059933.58,NA,NA,1177216366.88,NA,NA,1216497528.91,759465882.29,NA,NA,NA,448778837.66,NA,0,0,NA,181923655.65,0,660149407.83,303864834.28,277102273.63,564685327.26,NA,295300606.85,NA,NA,NA,NA,NA,NA,NA
2021-03-06,911379300053.35,NA,176268279969.46,20924229172.95,9331646031.33,3385005344.89,12007017930.72,3526146253.19,34764818409.2,2872944190.58,NA,9187493679.84,11455522974.77,37171491761.51,3691061273.26,1800320301.49,3597800895.39,2875172675.33,3658288087.27,NA,2073919448.41,1274031868.65,NA,NA,2640601972.21,4449742319.6,3678719182.42,NA,1319945081.95,6475221238.04,1868843240.92,NA,798020825.92,4657025161.35,6421657994.01,2566761268.95,1009134109.35,910219601.43,3377571034.59,NA,NA,769241455.56,489134312.17,NA,NA,1017775460.91,NA,NA,1863463173.69,NA,4101714904.8,647957677.23,NA,NA,32533163620.61,6099620933.97,2550377194.42,1153659479.41,NA,1764129574.51,3074539720.77,4580840212.13,8703821762.74,1951135440.99,2329304394.52,2506264548.17,2072972576.63,3328224948.52,1366519121.82,2077348070.75,1180613167.78,2044668734.96,992431289.45,2448281429.69,2025433205.05,2123790073.38,1132517857.82,NA,1274165644.34,NA,1283298508.77,3467138052.45,689923652.1,NA,NA,2246696167.72,NA,846282363.14,293327651.78,NA,1196741224.01,NA,649581999.14,1282583132.15,1128820054.82,724894594.6,NA,1072001577.14,469471547.29,NA,813580981.07,NA,NA,NA,NA,NA,766350468.84,502483931.16,NA,NA,NA,NA,NA,794585763.81,NA,1434696213.99,NA,NA,1068599769.36,1120168706.62,NA,NA,1168859473.56,NA,NA,1189907550,818114253.73,NA,NA,NA,537431955.23,NA,0,0,NA,170416093.19,0,601954455.11,288817495.86,278866082.88,504078364.57,NA,338194287.49,NA,NA,NA,NA,NA,NA,NA
2021-03-07,916504852500.39,NA,191505024384.3,21217513030.92,9379965670.6,3380667806.25,12245997660.55,3560086918.59,35132140627.24,2945781421.52,NA,9132613467.82,11625776609.79,36209341047,3659937312.57,1850417386.08,3602389575.72,2872454980.28,3727298977.21,NA,2090157444.7,1300751588.53,NA,NA,2697434456.52,4516638906.69,3573714293.24,NA,1364428310.72,6731079647.85,2023271305.36,NA,842101494.67,4602716729.29,6545855781.14,2644724039.71,997368657.68,869428940.74,3448716745.23,NA,NA,756453707.48,491496954.87,NA,NA,1049128987.83,NA,NA,1936500411.77,NA,4157860704.78,720102981.89,NA,NA,32513187620.91,6127964684.99,2582625204.36,1231417828.74,NA,1768167881.99,3144024461.05,4846770536.14,14785796370.08,2122918850.84,2327064784.53,2482825723.81,2093029421.17,3455484976.18,1365322963.48,2152266860.78,1169834473.04,2060098175.06,1003088701.78,2387006741.95,2083974561.84,2117041646.02,1243953000.37,NA,1239758005.13,NA,1246806364.35,3350617491.54,683319806.95,NA,NA,2205921406.93,NA,853873377.5,293818632.14,NA,1167807134.52,NA,656821463.46,1333475852.22,1096220129.64,681815803.27,NA,1116794790.95,470621037.55,NA,818258266.85,NA,NA,NA,NA,NA,774838573.47,505732527.98,NA,NA,NA,NA,NA,796119378.37,NA,1448762398.68,NA,NA,1059771283.4,1080618877.33,NA,NA,1127071356.44,NA,NA,1156218196.21,1280059331.73,NA,NA,NA,534887957.76,NA,0,0,NA,190884150.61,0,609709165.2,294776536.5,293038723.43,478595492.13,NA,354490232.27,NA,NA,NA,NA,NA,NA,NA
2021-03-08,955040794770.14,NA,198695961501.54,21346485941.4,9654014233.9,3467620324.44,12743617675.14,3658910751.15,36937041399.53,3200798370.93,NA,9317361039.9,11759186710.42,36237342226.56,3730619439.29,1783394447.66,3717299131.27,2933211825.97,3859047428.3,NA,2150573230.18,1346260739.27,NA,NA,2769497950.29,4647043250.5,3648039599.94,NA,1415842826.87,6514121605.78,2029726150.93,NA,847297104.79,4717045485.29,6657773355.54,2739250707.24,1036697026.33,871065057.75,3713443524,NA,NA,778964578.29,511115696.02,NA,NA,1066921697.41,NA,NA,1950787601.81,NA,4350460434.55,717204838.67,NA,NA,34105986455.12,6427746928.77,2551483989.8,1397114604.08,NA,1959548749.15,3190443320.41,5128909766.06,18000871947.13,2410856963.15,2386866899.8,2592421867.58,2016693575.79,3683032789.58,1392184912.64,2130339715.06,1342816628.46,2101385924.74,1016135345.89,2535190585.8,2217827184.63,2282518743.96,1250917796.29,NA,1259366170.32,NA,1325622713.17,3328027605.63,693948146.72,NA,NA,2307525129.66,NA,888947413.83,296970959.6,NA,1217941906.68,NA,655846783.25,1321007912.91,1149291091.38,652181792.58,NA,1079671754.75,551692915.2,NA,826579912.72,NA,NA,NA,NA,NA,786020202.25,515705943.09,NA,NA,NA,NA,NA,799193437.47,NA,1523338219.31,NA,NA,1058510883.48,1309504945.27,NA,NA,1137123374.94,NA,NA,810932745.99,1261428683.76,NA,NA,NA,541527983.98,NA,0,0,NA,200463801.84,0,685851179.04,310635865.61,299263259.76,534314977.61,NA,343464253.59,NA,NA,NA,NA,NA,NA,NA
2021-03-09,974195000547.44,NA,211132676701.6,21854816055.9,9882075890.29,3470911783.91,12789824942.82,3721664229.06,37175687161.84,3356062648.26,NA,9483904453.94,13043559632.66,35980627649.91,3947481439.89,1858793287.42,3801914036.62,2917246801.49,3856619265.77,NA,2163813534.07,1362530760.96,NA,NA,2813222241.53,4618139790.21,3621381270.16,NA,1404564592.84,6424440212.42,1980270407.73,NA,909109279.37,4539779483.8,7776184982.66,2844564020.1,1098785534.96,801764459.43,4249012681.11,NA,NA,781352999.04,519369457.36,NA,NA,1082790537.06,NA,NA,1941766037.04,NA,4904429334.66,724067042.99,NA,NA,33921422032.12,6792311632.9,2571575541.35,1442908881.1,NA,2151392814.92,3229534091.66,5414396038.97,17463301675.33,2549363741.33,2387865517.42,2601474632.82,1969607937.83,3627821384.3,1485041590.29,2089092265.79,1343616417.89,2171555321.6,1010471878.94,2540753901.42,2165237250.36,2204007345.99,1537993730.49,NA,1265720059.91,NA,1435039688.12,3851724794.73,767652874.89,NA,NA,2335150868.52,NA,928179016.75,291858898.9,NA,1297675701.27,NA,651904673.42,1352584220.86,1323204860.19,602033351.44,NA,1265448488.45,550022524.1,NA,845708157.56,NA,NA,NA,NA,NA,805533802.81,535887723.51,NA,NA,NA,NA,NA,788536891.35,NA,1523282587.65,NA,NA,1085563185.04,1657847446.53,NA,NA,1159492091.35,NA,NA,780855786.42,1408668583.62,NA,NA,NA,529615044.72,NA,0,0,NA,247700006.94,0,1190075438.1,330189775.15,317176961.63,656123764.61,NA,340661210.23,NA,NA,NA,NA,NA,NA,NA
2021-03-10,1018978819157.42,NA,214412034435.94,22264238440.7,10191065137.7,3537728580.55,13596302956.94,3957912455.1,45349664034.31,3407207659.89,NA,9768946867.77,12982742393.46,37935761722.85,4023856564.07,1914033286.25,3800847390.54,3226800578.23,4115248480.99,NA,2451805392.28,1430814118.58,NA,NA,3019766842.18,5003352610.66,3889929102.78,NA,1496063592.92,6377585323.85,2044866344.79,NA,976359173.24,4826403767.83,7446831674.7,3324501599.95,1107391300.23,767769867.88,4191121360.69,NA,NA,833697871.18,543100874.47,NA,NA,1117003910.59,NA,NA,2070899363.37,NA,5370006053.62,761514842.7,NA,NA,37395351100.78,7146133399.74,2634061160.43,1409716722.44,NA,2133783237.15,3327379109.03,5543006780.42,17055000313.18,2591684084.59,2415188501.52,2559962620.84,2040966580.41,3948666694.26,1588979156.26,2186944391.87,1563863723.28,2598586750.08,1074388089.88,2741722856.58,4284718953.7,2507769731.36,1519616063.83,NA,1292634898.78,NA,1688262622.04,4649351687.73,789004867.08,NA,NA,2610663679.27,NA,944178853.79,283808023.65,NA,1404664631.05,NA,675892990.08,1423886021.99,1539421466.12,571856324.84,NA,1399683959.53,564201698.94,NA,876382664.67,NA,NA,NA,NA,NA,832898278.92,570411495.12,NA,NA,NA,NA,NA,929321327.3,NA,1844102785.5,NA,NA,1496077314.35,1622168739.04,NA,NA,1345623657.58,NA,NA,876234588.94,1440271528.61,NA,NA,NA,558804130.45,NA,0,0,NA,236226261.89,0,1424002846.96,347021987.66,329182604.38,724138182.02,NA,380301710.95,NA,NA,NA,NA,NA,NA,NA
2021-03-11,1044805904677.55,NA,207916309215.61,21262253816.12,10257500774.5,3527872902.72,13352839248.37,3827607992.36,43134755617.84,3178618294.75,NA,9308007626.68,12238032115.59,36408738227.81,3946683071.94,1936664682.31,3705080043.21,3026582400.02,4364487422.62,NA,2359312218.6,1399518449.43,NA,NA,2891511012.08,4680372475.23,3649354933.84,NA,1512903802.25,5490290285.43,2045801729.66,NA,914411122.26,4501742850.62,7232723297.05,3243986113.63,1233434607.88,758272096.73,4020717597.11,NA,NA,794595822.77,600257372.94,NA,NA,1057753689.55,NA,NA,2153241356.34,NA,6621563126.72,710507468.05,NA,NA,36853090170.43,7408207350,2626611377,1370249329.29,NA,2073922034.75,3213241101.3,5097673644.09,16120109458.45,2530934930.38,2444282241.84,2557280765.03,2052418380.94,3801048410.64,1502651281.83,2011681886.54,1552865667.32,2738480542.78,1024776365.26,2620535016.71,3808848278.96,2492398480.97,1426864643.65,NA,1180553377.15,NA,1672927983.01,4428400576.79,756143195.81,NA,NA,2486948342.06,NA,2857524953.64,285588070.31,NA,1365104668.8,NA,645258530.18,1476660424.81,1645069022.45,562603320.47,NA,1432680411.3,537364882.9,NA,951299701.27,NA,NA,NA,NA,NA,866999030.75,572336072.5,NA,NA,NA,NA,NA,930605903.86,NA,1679567718.38,NA,NA,1449376142.89,1551995693.32,NA,NA,1179516702.13,NA,NA,846559604.58,1359769253.9,NA,NA,NA,554920727.94,NA,0,0,NA,311193809.94,0,1338515423.61,469721254.14,329898559.4,645415300.4,NA,386585463.48,NA,NA,NA,NA,NA,NA,NA
2021-03-12,1077836070933.29,NA,210018342198.1,20746293012.12,10268971771.8,3495773030.65,13397433550.55,3777850339.5,44525761191.37,3134511093.51,NA,9167570379.95,12362317926.28,35855208322.38,3951913007.74,1965210700.76,3685927959.71,2965400573.21,4785621551.52,NA,2360014919.76,1422079209.01,NA,NA,2946992050.1,4560356784.96,3861721881.85,NA,1650128395.85,5341772780.87,2009342253.66,NA,911205631.11,4453874597.07,7201587925.22,3409408319.63,1204074734.73,743129980.15,4386790439.52,NA,NA,893061540.92,593763236.08,NA,NA,1046152351.5,NA,NA,2245393617.74,NA,6944499170.22,718595511.63,NA,NA,35856583093.92,7679079822.08,2664592770.19,1367469019.63,NA,2116134987.33,3060470555.86,5029592870.82,16119273801.6,2531896620.91,2422221608.48,2614433162.48,2063648099.25,4251534865.37,2074277292.92,2025532561.82,1593766953.89,2981782577.02,1002887852.61,2589811985.89,3934864217.65,2586748502.86,1366196288.83,NA,1158488063.75,NA,1867279884.66,4232244363.69,733774757.12,NA,NA,2337434530.56,NA,2790107418.96,284882064.66,NA,1378126623.06,NA,631497191.51,1487587727.34,2019377243.87,533146480.58,NA,1455793682.64,525286199.4,NA,917086224.78,NA,NA,NA,NA,NA,904563978.77,559515649.15,NA,NA,NA,NA,NA,878642061.37,NA,1623342476.92,NA,NA,2084446129.2,1691651806.11,NA,NA,1130682881.15,NA,NA,856849639.13,1331209944.53,NA,NA,NA,554457745.53,NA,0,0,NA,395457242.88,0,1862380571.49,464541180.84,333299923.56,691568885.9,NA,389910106.43,NA,NA,NA,NA,NA,NA,NA
2021-03-13,1069776383193.86,NA,203771682506.15,20167421887.68,10051664659.41,3460856177.01,14765547012.44,3611424452.18,40908235661.64,3049586973.31,NA,8762071745.86,11629066851.65,33152429641.03,3972723825.98,1943912076.5,3583675344.11,2808210601.83,4822601781.28,NA,2259292013.79,1388168693.94,NA,NA,2811370550.67,4401030762.67,3693236180.66,NA,1585822843.03,3558633877.57,1918017110.39,NA,867081105.29,4272377782.03,7094349920.74,3300542653.52,1123427938.78,739659281.26,4273271113.93,NA,NA,877565508.82,569835469.09,NA,NA,1015518409.75,NA,NA,2183628657.45,NA,6994315671.34,711903474.9,NA,NA,34769140591.64,7678057047.63,2717830654.97,1295126009.63,NA,2149847645.73,2859227956,4639482139.35,16155326738.58,2405789057.94,2527610840.87,2654382188,2374264712.94,3904039878.02,1915845813.75,1901297120.49,1618178975.35,2838746158.45,987736493.85,2438683559.55,3606292560.41,2677465126.8,1276697022.75,NA,1226450896.58,NA,2177722314.67,5693734303.99,678197788.71,NA,NA,2108257744.85,NA,2729704964.82,288381927.24,NA,1336861739.92,NA,604119652.77,1388508242.65,2040201910.31,534622286.76,NA,1364075169.22,507178883.51,NA,866964694.77,NA,NA,NA,NA,NA,961849044.3,562021821.14,NA,NA,NA,NA,NA,867038461.66,NA,1474481941.08,NA,NA,2052802384.68,1927160960.86,NA,NA,994661189.3,NA,NA,1310673934.16,1244786982.91,NA,NA,NA,528228569.47,NA,0,0,NA,457181855.8,0,3904705480.78,437048844.18,324313855.69,875982440.7,NA,542929058.58,NA,NA,NA,NA,NA,NA,NA
2021-03-14,1145191373521.59,NA,222405459430.77,21131015891.19,11181104326.17,4076371954.18,15179786845.41,4096305621.47,42898756292.75,3192598491.61,NA,9217968041.02,12325154783.42,35195036232.6,4267149896.29,1935808783.56,3800609103.57,2905766597.32,5018182755.07,NA,2430259376.52,1617646645.19,NA,NA,2985736402.44,4625686406.78,3811790033.15,NA,1709976078.6,3291580691.93,1968385283.67,NA,919725828.98,4335665885.73,7750447457.35,3607318911.99,1212720515.56,733254663.84,4399468849.35,NA,NA,885795381.07,634865048.61,NA,NA,1059375009.55,NA,NA,2290866656.1,NA,6848077039.91,753183586.97,NA,NA,36630956614.65,8203620226.28,2746532427.28,1384474749.71,NA,2025656708.62,3033757357.61,5193069571.22,16859485766.81,2617380216.51,2858128526.54,2665192799.17,2429774108.84,4102822643.23,2107671853,2023179335.57,1721347033.08,2831669209.79,1018930382.92,2442636979.71,3960366190.91,3214948015.89,1427076079.37,NA,1334014115.94,NA,2338252851.83,5922782829.37,717003690.67,NA,NA,2197845857.8,NA,2932657776.01,298484562.81,NA,1419994184.04,NA,635541723.59,1423786031.68,2053449070.16,529572848.15,NA,1310634959.74,593767394.84,NA,1131471338.77,NA,NA,NA,NA,NA,1006013913.68,640570902.04,NA,NA,NA,NA,NA,903691950.38,NA,1545353557.58,NA,NA,2110419300.77,1926750381.67,NA,NA,1046675723.86,NA,NA,1610334541.56,1321947808.42,NA,NA,NA,831542285.98,NA,0,0,0,438435531.39,0,3312169986.72,514620317.81,352839315.09,1270267670.82,NA,504505121.18,NA,NA,NA,NA,NA,NA,NA
2021-03-15,1111684638819.07,NA,215367930757.89,20362356691.72,10516035516.6,3782250135.53,14448609800.11,3840302177.69,41037415793.37,3045827485.42,NA,8937595264.51,11951512086.25,34009748229.64,4199011310.22,1919151898.62,3699452761.84,2791715965.17,4737495527.24,NA,2366598275.34,1510838527.17,NA,NA,2828914452.77,4472796553.91,3685104363.3,NA,1595036494.42,3037474241.13,1873600451.95,NA,876131121.28,4233283819.24,7610317577.68,3738493022.77,1162925939.17,727174898.09,4386510384.05,NA,NA,838452610.39,583824128.49,NA,NA,1026165507,NA,NA,2264205425.97,NA,7513821401.01,722219373.26,NA,NA,35929717095.65,7999957425.82,2760920084.26,1307011863.55,NA,1933457526.14,2907939491.17,4800061930.59,16125156715.34,2583357478.44,3161301690.41,2681569235.45,2536978875.33,3914890622.84,1980548321.19,1939232004.35,1672143708.05,2705419704.42,991453979.91,2319784300.35,3770070595.03,2926352165.28,1371101947.69,NA,1213902810.88,NA,2130688271.47,6496754890.78,680929846.19,NA,NA,2153761026.43,NA,2971683311.69,298859557.46,NA,1435439836.18,NA,614151019.56,1307274846,2801685264.59,545719888.11,NA,1283971225.3,589128006.61,NA,1139351383.08,NA,NA,NA,NA,NA,1026406078.15,692718813.11,NA,NA,NA,NA,NA,906405523.18,NA,1496441038.09,NA,NA,1934605562.34,2252505421.82,NA,NA,1012968673.48,NA,NA,1497167351.86,1277532010.65,NA,NA,NA,1352290239.99,NA,0,0,0,405177589.28,0,3565198996.05,481722402.1,337871232.22,1383319087.62,NA,782463702.7,NA,NA,NA,NA,NA,NA,NA
2021-03-16,1049197142851.56,NA,207264868908.99,20046575704.5,9838994506.81,3581357058.51,13393811285.79,3664299538.58,39434323550.85,2971247288.63,NA,8750762254.83,11379024518.81,33196924181.25,3978233750.13,1951611084.53,3660692716.03,2661953887.32,4479323268.03,NA,2248968532.39,1433016541.88,NA,NA,2754970099.89,4830787771.02,3567023666.61,NA,1496865914.71,3362894054.42,1823786335.6,NA,930896395.15,3997374205.22,7324737827.11,3594906872.11,1146407388.88,764993700.83,5173533049.63,NA,NA,881754185.71,538159454.47,NA,NA,1023967682.19,NA,NA,2137827097.49,NA,6800777426.51,710304262.89,NA,NA,33698594020.46,7513251953.96,2777224738.71,1251268241.68,NA,1853816057.26,2803678740.27,4595019762.13,15449946475.73,2469208962.12,3066932662.69,2638334932.73,2542280606.62,3802503168.32,1931065082.54,1893113506.83,1567903162.22,2797768983.42,970965479.33,2279912191.13,3728828896.12,2751812357.71,1352643526.04,NA,1195202400.48,NA,1893107194.18,6551218237.45,662689777.06,NA,NA,2110190648.8,NA,3119862398.48,307352726.15,NA,1460986692.87,NA,619396135.21,1328264404.06,3029209805.41,571693518.73,NA,1258314643.38,540503777.22,NA,1076370960.65,NA,NA,NA,NA,NA,1065669555.74,899519961.06,NA,NA,NA,NA,NA,882332576.23,NA,1333791098.38,NA,NA,1973170419.49,2573174674.43,NA,NA,948111559.52,NA,NA,1383600678.78,1245195602.13,NA,NA,NA,1272819703.89,NA,0,0,0,369271241.99,0,3237700735.66,474844691.73,327760427.15,1423743295.78,NA,804693182.61,NA,NA,NA,NA,NA,NA,NA
2021-03-17,1060221966894.74,NA,207059072434.73,21256330226,9856759259.42,3635618929.49,13370807884.08,3878299818.62,39929253304.22,3081035817.75,NA,8997867169.53,11455152823.08,39776083076.16,4094058325.03,1969280383.84,3755016761.29,2679002424.72,4950314290.51,NA,2251246170.4,1441568269.26,NA,NA,2880569521.14,5032005513.36,3687237565.31,NA,1511850760.32,3583025101.88,1860362319.64,NA,949270878.19,3964956995.59,7556337741.53,3548338760.29,1532925830.28,766105218,4779722505.25,NA,NA,943948171.09,541868942.51,NA,NA,1075066349.68,NA,NA,2142239642.39,NA,7017735947.64,726496659.44,NA,NA,34537765726.03,7708134143.25,2806863351.55,1257562431.11,NA,1886170459.67,2762524068.29,4616688672.83,15471158515.33,2592227610.44,3615023414.31,2800441756.69,2486476949.1,3652666107.39,1840090787.61,1883838628.06,1563025501.61,2876978619.79,984089868.27,2264315669.41,4205874671.59,2809325789.21,1386443770.34,NA,1190937809.38,NA,2049775243.66,7965454826.48,660866287.8,NA,NA,2089978723.14,NA,3114549431.53,302736658.19,NA,1511480877.51,NA,657705492.37,1301773238.28,2592363382.56,572546383.2,NA,1289634599.56,595682428.83,NA,1059102991.37,NA,NA,NA,NA,NA,1136234636.91,858810902.53,NA,NA,NA,NA,NA,845561852.81,NA,1343818011.54,NA,NA,1861072864.42,2376336916.37,NA,NA,965208200.12,NA,NA,1407550781.62,1230778217.99,NA,NA,NA,1197953765.45,NA,0,0,0,435830905.76,0,2780297833.24,521275490.41,328378342.52,1193467356.66,NA,785069393.03,NA,NA,NA,NA,NA,NA,NA
2021-03-18,1101028543248.46,NA,210150824167.56,21705878435.49,10103021666.75,3659069032.64,13782080520.88,3899264583.89,41811497472.2,3338922501.28,NA,9175213222.16,12766293603.3,44206349365.29,4233599019.19,2030581231.27,3938568722.01,2681192417.6,4979338310.42,NA,2307504258.64,1457598603.58,NA,NA,3221045860.14,5020358014.31,3769149924,NA,1590247888.1,3551031979.23,1922693751.68,NA,1015815672.32,3965911041.96,7517749272.84,3658758471.46,1827211347.3,766071880.13,4995474714.19,NA,NA,987585710.74,557530222.23,NA,NA,1102167450.18,NA,NA,2127985728.71,NA,7780103945.92,783962622.53,NA,NA,35349519331.47,8020321879.26,2855121285.85,1275694011.97,NA,1938017196.53,2839122880.35,4770219131.43,16441859239.59,2628088208.17,5350371555.61,2629219070.64,2568688230.22,3813907144.36,2304888403.38,1920230030.51,1645428100.98,3088626172.56,1016316200.7,2378267749.42,4195909504.22,2792065758.19,1376073904.18,NA,1271985281.64,NA,2010951874.17,7726109196.72,690061743.28,NA,NA,2116247970.85,NA,3340950177.88,310835018.14,NA,1546603835.98,NA,640890928.98,1367086069.27,2750224827.65,569167979.52,NA,1420049573.06,597829639.13,NA,1096333928.62,NA,NA,NA,NA,NA,1189864975.53,973006447.11,NA,NA,NA,NA,NA,917985343.83,NA,1409366330.77,NA,NA,2041702242,2308073398.45,NA,NA,1103614451.12,NA,NA,1399024000.55,1288168276.19,NA,NA,NA,1289726899.05,NA,0,0,0,417412932.62,0,3065244836.35,566635023.48,321599551.35,1412049603.24,NA,765277159.93,NA,NA,NA,NA,NA,NA,NA
