Datetime,btc,eth,usdt,bnb,ada,xrp,doge,dot,usdc,icp,matic,bch,uni,link,ltc,xlm,etc,sol,busd,vet,wbtc,theta,eos,trx,fil,aave,shib,xmr,dai,neo,klay,okb,ceth,atom,mkr,cro,bsv,cusdc,cake,rune,miota,xtz,ftt,algo,cdai,cel,safemoon,ksm,ht,btt,luna,AVAX,comp,hbar,snx,leo,dash,egld,tel,sushi,ust,hot,amp,xem,dcr,yfi,zec,waves,tfuel,zil,enj,chz,near,nexo,pax,tusd,hbtc,qtum,hnt,bat,steth,btg,mana,zen,stx,dgb,nano,one,ont,fei,grt,sc,bnt,omg,husd,chsb,ftm,zrx,uma,rvn
2021-04-16,63179.772446,2514.168416,0.999981,542.999425,1.478071,1.757091,0.179862,43.520438,0.999894,,0.442262,863.943796,37.860891,42.714752,286.449977,0.639363,28.726631,27.829492,0.999348,0.180369,63195.669272,12.562049,7.867506,0.166178,170.994012,467.734617,0.000000,343.241717,1.001526,74.700068,3.054971,20.663762,50.391999,27.735399,3779.519726,0.258991,361.812860,0.021927,23.607453,14.673289,2.188716,6.814262,56.247013,1.570991,0.021392,6.995961,0.000001,474.745451,21.249781,0.008549,16.817103,37.130826,564.633554,0.386832,22.135841,2.255501,325.633161,228.183001,0.007168,17.633630,0.998935,0.018739,0.039486,0.455785,207.275543,50414.512780,252.801493,16.046714,0.359589,0.218638,3.180149,0.535449,6.563706,3.799796,0.999179,0.999395,63138.407549,17.674034,15.346999,1.525958,2444.621799,106.304145,1.235680,106.712201,2.663555,0.101630,5.703064,0.153735,2.053186,0.812604,2.092442,0.033596,8.050182,9.724699,0.999291,1.097006,0.445116,2.198505,29.789042,0.222831
2021-04-17,61497.299569,2424.553845,0.998927,510.823832,1.412425,1.569349,0.374160,41.512739,0.998594,,0.429772,1125.530515,36.237217,41.709836,310.730092,0.609456,38.051444,25.280265,0.996666,0.234554,61578.019426,14.100056,8.516866,0.161525,182.425721,441.500874,0.000001,341.279993,0.996757,86.910627,2.695190,18.966394,48.779906,25.535476,3397.774544,0.252870,435.179151,0.021917,22.563427,14.721491,2.524953,7.232066,53.380029,1.506361,0.021345,6.606408,0.000001,448.160796,20.448285,0.008099,15.807813,35.262649,563.671379,0.348809,20.884372,2.239366,381.952965,211.984666,0.007912,16.267889,1.006488,0.019047,0.051252,0.454252,245.098358,53070.083241,269.804399,16.581777,0.376956,0.234472,3.007113,0.752626,5.967021,3.704482,0.997261,0.998965,61711.793957,18.388149,14.842327,1.516545,2347.069705,114.112356,1.284897,125.205874,2.371884,0.112603,6.143994,0.141629,2.356610,0.786861,1.998684,0.044510,7.752311,10.153185,1.002208,1.094183,0.446547,2.080665,29.061298,0.203187
2021-04-18,60273.866677,2345.266963,1.001349,516.786556,1.373842,1.548317,0.285109,42.408961,1.000244,,0.406219,1009.531123,34.767549,40.074824,302.363202,0.595779,38.270048,25.010979,0.996915,0.234118,60212.018828,13.428248,7.808266,0.157733,180.878608,428.250144,0.000002,363.621491,1.000925,93.796695,2.625760,18.436619,46.759720,24.541027,3341.959944,0.253492,375.520022,0.021920,24.268605,14.333574,2.341693,7.074654,51.886590,1.689399,0.021382,6.479832,0.000002,459.253610,18.945213,0.009784,15.214828,34.251973,539.231859,0.350046,20.334791,2.240678,361.627188,213.612644,0.007961,15.920746,0.996770,0.019000,0.059850,0.471922,233.157354,49190.785361,283.095382,15.701720,0.377003,0.222915,2.982230,0.640709,5.879201,3.618858,0.999460,0.997576,60161.429651,17.363978,15.387550,1.482106,2277.255748,108.766137,1.512776,117.346377,2.287220,0.143718,14.720600,0.144265,2.283205,0.754111,1.943863,0.055806,7.491517,9.449404,0.996541,1.046574,0.495678,2.040086,28.791646,0.217685
2021-04-19,56288.945340,2245.760753,1.000584,480.417753,1.278303,1.410772,0.320030,37.373406,0.999800,,0.364432,963.590723,31.781751,39.088647,273.617448,0.545893,37.224864,32.430007,0.997569,0.248731,56398.560217,11.868695,7.238595,0.144161,156.487598,381.577040,0.000002,339.669108,0.998894,117.941526,2.722386,17.627104,44.901783,21.432559,3250.723496,0.227124,333.013462,0.022006,22.099517,16.462020,2.364697,6.163787,50.119514,1.459963,0.021446,6.362565,0.000003,407.357010,17.489198,0.008602,13.413236,29.279283,487.980419,0.321668,18.037249,2.158739,317.142894,190.664235,0.007441,14.044627,0.998570,0.017268,0.062545,0.404299,224.450847,53228.602440,260.187061,13.653757,0.319201,0.205420,2.685438,0.553417,5.143065,3.567923,0.998101,0.997954,56416.903996,18.141332,16.053060,1.340123,2171.646982,95.075356,1.359640,111.070543,1.987358,0.134383,11.938870,0.129801,2.284146,0.740779,1.705671,0.050690,7.012650,8.394525,0.998871,0.975493,0.418602,1.759964,32.541216,0.196020
2021-04-20,55721.166053,2168.032727,0.999837,503.647777,1.194858,1.314891,0.409410,34.821157,0.999522,,0.326675,891.374467,31.345467,35.999071,261.925156,0.502214,33.625644,31.725148,0.997620,0.236436,55928.616295,10.884024,6.604928,0.131511,154.361182,344.976034,0.000004,354.175689,0.998839,109.471657,2.622734,16.177574,43.557670,19.236729,3527.928252,0.208575,294.194038,0.022027,22.751349,14.141557,2.124766,5.483260,49.465967,1.302787,0.021468,6.110874,0.000006,368.711700,17.324447,0.008061,13.918180,26.516333,475.966190,0.293013,16.050274,1.951709,295.226153,170.425495,0.006983,12.182423,0.995296,0.015988,0.053780,0.380417,215.801974,47014.204014,227.285828,12.584876,0.301654,0.184815,2.433807,0.506946,4.751879,3.411554,0.998585,0.997608,55939.860163,18.352859,12.868724,1.316670,2158.466615,88.718702,1.312436,95.869096,2.287010,0.133612,10.330870,0.116474,2.137303,0.714908,1.563013,0.045620,6.599668,7.869728,1.004078,1.027885,0.401209,1.592905,26.911496,0.184037
2021-04-21,56294.728559,2324.284687,1.000389,580.458871,1.259732,1.377135,0.325695,35.414478,0.998514,,0.340984,943.627681,31.968636,38.788674,261.630007,0.524326,33.558714,31.687793,0.997765,0.260787,56425.438263,11.696349,6.668815,0.133599,153.875347,359.447115,0.000002,399.973299,1.003224,107.518320,2.691643,17.536750,46.615147,21.210682,3444.024545,0.206056,303.437006,0.021921,27.024927,14.741717,2.191470,5.665682,52.342142,1.290946,0.021324,6.180212,0.000007,381.846335,19.179175,0.008343,13.434147,27.221395,483.499300,0.320746,16.750715,2.178299,318.120639,173.464202,0.007267,12.644594,1.000434,0.016028,0.050041,0.387429,214.656849,48876.349947,247.088439,13.531920,0.324896,0.192227,2.534904,0.511898,4.945358,3.554046,0.997856,0.998053,56430.433565,17.390368,13.047186,1.259707,2215.378101,94.265790,1.390989,117.751606,2.448585,0.128509,8.565594,0.119082,2.091902,0.826286,1.574543,0.045792,6.774859,7.851981,0.998589,1.110648,0.399168,1.705039,28.309668,0.181354
2021-04-22,54190.070263,2373.501344,0.997145,550.888793,1.209217,1.306789,0.308414,34.015618,0.999521,,0.359914,914.851820,33.482707,36.464676,259.810004,0.493097,32.255609,32.313622,1.000775,0.233879,54141.198947,11.100759,6.377273,0.124634,149.081095,353.098130,0.000001,386.315451,0.994264,97.506381,2.539468,17.370605,47.586540,19.779674,4021.264112,0.202269,296.584602,0.021881,26.563696,13.177993,2.069391,5.371588,51.093893,1.221495,0.021330,6.168697,0.000006,352.045246,20.414996,0.007929,13.289851,26.108341,493.562491,0.294133,16.031950,2.166449,297.577949,182.261926,0.007025,12.512820,1.005660,0.015120,0.051392,0.373393,207.277999,45660.586206,240.129217,14.552179,0.306394,0.178713,2.494255,0.530066,4.785113,3.559578,0.999949,0.997955,54333.517132,15.828385,12.691551,1.217740,2294.700719,86.341394,1.341080,112.727637,2.233217,0.152196,8.796942,0.115839,1.891345,0.866491,1.531895,0.043370,6.621746,7.745400,1.008972,1.109419,0.373257,1.655702,25.415483,0.174119
2021-04-23,51965.566430,2426.071150,1.001103,513.620637,1.149195,1.173137,0.263785,33.242055,1.002599,,0.354652,860.868153,34.523785,35.459342,254.092884,0.450694,34.111154,39.041802,1.001157,0.193475,52074.384568,10.029746,5.889813,0.110918,146.729726,364.798845,0.000002,349.876800,1.001866,91.796424,2.111465,16.711268,48.557364,18.974931,4106.655186,0.176691,282.951787,0.022003,25.528410,13.965498,1.854023,4.977190,49.320419,1.168174,0.021472,5.930213,0.000004,352.152718,18.960836,0.006406,13.699583,24.193198,535.600290,0.260882,15.497486,2.226693,279.060039,165.486082,0.006819,12.391091,1.006348,0.012836,0.049371,0.308707,192.078975,45677.186917,226.082302,12.899004,0.255465,0.164361,2.232151,0.469430,4.858778,3.490286,1.003593,1.002696,51963.166638,13.552351,12.188512,1.079415,2335.210223,77.245276,1.263296,106.242671,2.137644,0.128330,7.574587,0.105704,1.669280,0.867348,1.425762,0.035310,6.456129,7.030490,1.007304,1.135987,0.335144,1.505721,25.258269,0.155053
2021-04-24,51191.124696,2364.231204,1.001770,527.780540,1.156629,1.166133,0.249260,32.377709,1.001183,,0.383569,836.374160,32.938608,35.047060,240.682265,0.452132,32.779346,37.066890,1.002050,0.205234,51097.511733,9.970845,5.573863,0.109361,139.321076,343.697107,0.000001,354.431383,1.000745,86.060193,2.218393,16.601467,47.351975,20.494796,4066.032847,0.175729,250.156507,0.021917,26.999488,13.088855,1.841833,4.821423,47.457666,1.164642,0.021465,6.811016,0.000006,333.659568,18.553358,0.007348,14.037220,23.536121,622.036279,0.269268,14.917011,2.287912,262.527418,161.349486,0.006132,11.815943,1.002088,0.012140,0.049902,0.287869,184.839657,43291.509543,219.591479,14.746160,0.271360,0.158782,2.236446,0.427463,4.605619,3.424613,1.002993,1.003677,51057.916577,13.150534,14.155430,1.174983,2253.902603,88.678098,1.226105,112.048070,1.965412,0.124815,8.268964,0.106130,1.518992,0.866302,1.392553,0.034741,6.313510,6.567097,1.002185,1.083969,0.314103,1.476342,23.355072,0.144645
2021-04-25,50133.107396,2212.843798,0.998546,499.323274,1.111081,1.052547,0.270489,29.138479,0.998308,,0.356396,768.117591,30.042065,31.184201,224.980601,0.428376,29.408625,40.744923,0.998353,0.182289,50171.382238,8.647279,5.094911,0.103086,133.139761,316.437946,0.000001,380.870575,0.999388,79.169792,2.093687,16.569154,44.429982,18.422882,3997.479668,0.169698,232.795076,0.022004,28.312381,11.307553,1.667044,4.470760,45.588580,1.097944,0.021298,6.232009,0.000006,303.225114,17.386737,0.006971,15.696225,21.777279,567.246272,0.245001,13.674325,2.230733,245.704362,147.785711,0.005902,10.651299,0.990717,0.012187,0.045124,0.268671,184.976922,39100.158562,198.323255,13.176795,0.238963,0.144422,2.029670,0.390141,4.236337,3.320782,0.996524,0.997332,50187.431636,11.629638,12.841728,1.035303,2188.408621,78.427765,1.106827,101.988276,1.770452,0.109582,7.354693,0.098777,1.350447,0.840063,1.254301,0.031684,5.884847,6.022823,1.002202,1.025294,0.280778,1.315795,20.598012,0.131669
2021-04-26,48981.441393,2307.355321,1.003862,506.047307,1.084633,1.034818,0.252541,29.770716,0.999589,,0.383956,757.000556,33.740888,31.371531,223.952407,0.417447,29.226253,47.661589,0.999365,0.171895,49023.034531,9.020132,4.973059,0.101848,133.812745,346.864140,0.000001,355.657102,1.002193,79.172985,2.289635,16.397789,46.369112,18.560302,3832.449295,0.171637,235.480978,0.021942,30.206755,11.440292,1.628255,4.438242,46.414956,1.096160,0.021397,5.791258,0.000006,316.427055,17.246305,0.006659,17.678016,21.505144,550.693255,0.247492,14.080554,2.309938,246.555573,148.440463,0.005607,10.928989,1.004012,0.011633,0.045983,0.276583,186.157470,39778.966143,202.010998,12.874854,0.274089,0.141288,2.022517,0.395379,4.630215,3.295012,0.998945,1.000543,48999.288876,11.887625,13.447175,1.022021,2277.552315,75.110088,1.091016,110.437345,1.762534,0.105871,6.998790,0.095064,1.324252,0.872053,1.255153,0.031199,5.751302,6.164854,1.001660,1.050051,0.303879,1.329141,23.166377,0.129047
2021-04-27,53978.805547,2532.386803,1.000592,533.583525,1.234652,1.360281,0.271832,33.460534,1.000796,,0.537376,848.440875,37.944157,35.022346,246.840805,0.485878,32.759795,44.496481,1.001095,0.191114,53959.757350,10.748473,5.874844,0.117227,154.560347,404.222134,0.000001,401.887525,1.001208,89.817379,2.598014,17.475834,50.571220,22.105824,4019.707730,0.190234,263.899507,0.021919,33.241738,13.630564,1.978975,5.218161,50.725932,1.238161,0.021380,6.224172,0.000005,394.164433,18.335333,0.007174,17.630714,26.227449,644.040567,0.286637,16.127703,2.315338,278.333321,165.901215,0.006405,12.089593,1.002096,0.013851,0.058872,0.321755,206.060376,45328.308939,227.265824,18.527168,0.302556,0.165090,2.528881,0.454746,5.043353,3.524124,0.998906,1.001399,53919.399758,13.942866,15.083614,1.162667,2436.778488,87.583447,1.229389,133.080765,2.029831,0.124684,8.179317,0.136147,1.574481,0.900936,1.453910,0.037292,6.417453,7.074617,0.997791,1.113725,0.385037,1.525333,25.113810,0.156494
2021-04-28,54991.814843,2647.158190,0.996850,568.966920,1.305115,1.401250,0.271730,34.538589,0.998581,,0.831506,885.689201,39.394526,36.676554,258.855261,0.507968,33.550861,43.217965,0.997437,0.210912,55137.237322,11.220728,6.025375,0.125451,151.652861,437.367533,0.000001,401.401601,0.999408,93.896908,2.609003,17.713157,53.245183,22.965515,4510.228892,0.197101,286.678798,0.021872,35.871053,14.699470,2.191761,5.416634,53.627825,1.301285,0.021339,6.250262,0.000005,396.185149,18.880813,0.007554,17.689347,27.590046,652.535856,0.304692,17.025306,2.350842,291.104589,180.260548,0.007024,14.166671,1.002422,0.016585,0.058207,0.346351,212.689512,48378.795371,240.777139,20.883480,0.320339,0.211231,2.577247,0.523045,5.145758,3.646730,0.998176,0.998793,55347.681857,14.849775,17.683118,1.227811,2678.873597,90.233259,1.301456,127.733837,2.231509,0.133404,8.357135,0.141250,1.739501,0.923630,1.551707,0.041858,6.651850,7.476767,1.002253,1.175696,0.518160,1.818881,25.940583,0.169895
2021-04-29,54810.613851,2748.784585,1.001600,562.577780,1.333556,1.362276,0.322656,33.992947,1.000602,,0.772918,908.508551,42.770869,36.224732,258.908998,0.498878,35.027248,45.039620,0.999879,0.200108,54792.204974,11.057019,5.957643,0.123052,151.189413,461.478002,0.000001,417.191003,1.001103,91.624349,2.494821,17.285945,54.970906,22.968376,4403.055778,0.193035,289.845945,0.021948,36.081422,14.169576,2.181191,5.239668,52.886583,1.287723,0.021420,6.055299,0.000005,393.224066,18.532054,0.007221,16.833386,28.380579,647.615270,0.288949,16.863949,2.307432,288.817909,179.863083,0.007055,14.264997,1.001529,0.015807,0.054550,0.340262,208.053418,48154.877160,240.777437,19.018465,0.317293,0.198960,2.720625,0.530188,4.924755,3.661338,0.999269,0.999966,54731.834809,14.355656,17.244583,1.197127,2774.581370,92.967914,1.549800,123.411793,2.237496,0.125466,8.039654,0.132654,1.699985,0.927883,1.533533,0.039745,6.642947,7.401715,0.999277,1.152224,0.590206,1.711193,25.034671,0.164084
2021-04-30,53596.704023,2757.497552,1.000698,599.878912,1.315126,1.397807,0.306254,35.781688,1.001471,,0.883118,880.466624,41.284109,36.360929,255.790020,0.494213,34.531315,42.581945,1.001137,0.192807,53683.354629,10.923108,5.879895,0.121495,149.712930,438.433231,0.000001,407.443221,1.001845,89.493342,2.369103,19.945912,55.295341,22.053458,4268.045186,0.187952,281.878212,0.021936,42.464651,14.212376,2.094677,5.233310,52.469848,1.318737,0.021398,5.719915,0.000005,385.016296,21.392765,0.007038,16.274136,28.011405,643.827418,0.288020,17.703006,2.338772,285.941877,174.633283,0.006955,14.105537,1.019827,0.015487,0.051685,0.340264,208.779433,46845.356901,230.126566,22.870036,0.349892,0.192854,2.631484,0.562419,5.502905,3.579814,1.000881,0.999744,53610.456134,14.208848,16.547449,1.190591,2774.352694,89.439192,1.456933,119.845031,2.134781,0.126752,8.087252,0.133187,1.680705,0.944641,1.496014,0.038243,6.709120,7.258042,1.002077,1.177559,0.585702,1.669118,25.093970,0.164609
2021-05-01,57828.511814,2776.703712,1.001373,624.576535,1.353730,1.592106,0.338777,36.555817,1.000627,,0.826162,993.666254,40.575405,38.116168,271.359967,0.531869,36.412166,42.995296,1.001879,0.202759,57814.819240,11.211051,6.440605,0.132918,164.002165,444.077328,0.000002,422.013858,0.999394,97.069913,2.489151,21.313502,55.389066,22.779588,4349.390696,0.201080,323.678762,0.022001,41.030399,15.403989,2.129714,5.613054,54.890901,1.403741,0.021466,5.891165,0.000005,407.661518,23.850433,0.007387,16.681584,32.873616,743.231523,0.301951,18.196362,2.421552,319.632076,183.981980,0.009954,14.358686,1.004678,0.016122,0.056299,0.357757,206.378299,48905.812505,245.710294,23.270890,0.363053,0.206540,2.763075,0.576506,5.553206,3.656968,1.000515,1.002193,57816.849562,15.009766,16.990693,1.262568,2689.409183,92.065594,1.490556,119.736848,2.179672,0.149321,8.518041,0.151074,1.829936,0.951384,1.555763,0.041143,6.875781,7.728000,1.001536,1.300045,0.744129,1.797883,25.397223,0.171490
2021-05-02,57812.969160,2944.916947,1.000547,619.030889,1.353729,1.654118,0.393403,36.895496,0.999839,,0.787536,1004.495959,40.085843,41.025651,276.543407,0.538290,44.611986,49.663394,0.998814,0.206364,57866.405225,11.467776,6.617538,0.131350,164.462453,503.025312,0.000002,426.128747,1.000730,102.242551,2.471163,33.866827,59.066976,23.772565,4803.701655,0.196529,332.030086,0.021933,38.250606,15.382524,2.104826,5.818843,55.481664,1.391533,0.021403,6.235838,0.000003,420.848951,28.354422,0.007396,16.511138,31.838875,805.713701,0.326878,18.141118,2.453791,323.153507,181.707765,0.011193,14.785176,1.004840,0.016211,0.058167,0.355951,209.875027,49781.479499,257.856196,22.521116,0.360287,0.211516,2.720612,0.553009,5.460959,3.794286,1.000770,1.000269,57647.740860,15.096821,17.058361,1.270968,2867.000820,94.977914,1.466556,126.048780,2.140136,0.156931,10.326055,0.146179,1.805584,0.955091,1.660022,0.040380,7.116769,8.138128,1.000184,1.363593,0.805138,1.936212,26.817116,0.183949
2021-05-03,56600.745287,2953.297348,1.000593,622.587767,1.328089,1.561172,0.378688,36.628563,0.999573,,0.818565,973.489301,42.417421,39.471351,269.231120,0.557387,44.859330,46.934529,1.000286,0.218802,56606.932929,10.976897,6.541372,0.128172,162.808533,483.337581,0.000002,405.374651,1.002231,106.498950,2.385638,41.586195,59.176445,23.074312,4921.752167,0.190107,332.583580,0.021958,41.059658,14.565758,2.040159,5.595541,54.976094,1.384727,0.021439,6.173434,0.000004,413.674598,27.346306,0.007200,17.168733,31.300779,810.693573,0.332957,17.306440,2.452357,315.183856,180.775336,0.012556,13.893471,0.995779,0.015586,0.056827,0.348602,205.096543,48386.611794,243.306306,23.655124,0.365966,0.205078,2.629141,0.538627,5.288887,3.665435,1.001898,0.999495,56472.179418,15.266737,18.583639,1.255173,2872.241274,93.033859,1.409245,120.323616,2.077480,0.157406,10.404108,0.140478,1.880705,0.955386,1.610846,0.042543,6.962691,7.842466,1.000355,1.415222,0.755230,1.869630,25.824310,0.189167
2021-05-04,57200.300299,3439.855070,1.001320,675.098974,1.359143,1.557216,0.441412,37.310868,0.999973,,0.796694,1020.409968,42.322693,41.997145,294.844754,0.551849,51.898954,46.087809,0.998652,0.212997,57367.940274,11.578306,6.816642,0.132216,160.328847,516.128958,0.000002,413.048094,1.003411,107.294141,2.417063,39.631707,68.945005,23.040005,6066.834757,0.190937,368.861649,0.021937,41.109537,17.395922,2.082402,6.017769,57.851233,1.441921,0.021405,6.415954,0.000004,423.084124,27.085586,0.007129,17.204485,36.020536,827.894990,0.327369,18.835663,2.503098,339.393317,193.279036,0.017922,14.395240,1.005005,0.015367,0.058377,0.354957,202.733158,53497.414637,250.846580,32.272991,0.382834,0.213730,2.619766,0.533456,5.471872,3.924064,0.999758,0.999478,57142.295596,15.733863,18.275359,1.293544,3322.161940,96.546483,1.405411,117.270220,2.067488,0.151284,10.150697,0.141206,1.933367,0.971887,1.590991,0.041566,7.442444,9.257302,0.997804,1.507161,0.710774,1.896737,26.669035,0.183691
2021-05-05,53464.370220,3245.663149,1.003532,608.632898,1.277966,1.387455,0.543915,34.661797,0.992584,,0.704571,951.314005,42.884097,45.863638,305.679255,0.504809,69.336306,42.701894,0.993173,0.191784,53669.040644,10.227803,6.361015,0.119645,139.509225,448.648425,0.000002,380.229682,0.999914,96.257575,2.429665,36.708483,65.437697,21.074837,5236.919323,0.169639,327.336818,0.021785,36.556218,16.936799,1.826283,5.490831,53.882211,1.289658,0.021241,6.000967,0.000004,388.179157,23.958196,0.006595,16.237252,30.477426,737.260783,0.280204,16.532130,2.501862,360.623356,175.009072,0.017400,12.710812,0.995902,0.013599,0.054874,0.311532,189.278005,50214.734948,244.262880,36.843808,0.331056,0.194944,2.329075,0.486682,4.799037,3.607237,0.993785,0.995603,54012.647583,13.787347,16.687138,1.173657,3253.483986,106.412594,1.268594,109.365647,2.006232,0.134800,8.744442,0.122496,1.770408,0.969801,1.426779,0.036503,7.073008,8.692824,1.002888,1.329056,0.652559,1.678283,23.977333,0.162249
2021-05-06,57432.100227,3524.562728,0.998492,651.830238,1.480202,1.614023,0.655333,40.568527,1.000450,,0.814638,1452.369158,42.479668,49.517035,356.136200,0.599365,94.270171,44.893093,0.999996,0.209209,57346.310542,10.965998,8.753634,0.146247,152.653303,480.863914,0.000002,417.480203,1.000592,114.990731,2.513218,37.396070,70.468617,24.738956,5415.446381,0.186004,423.767564,0.021981,39.020446,18.348983,2.018561,6.625113,58.474042,1.443305,0.021453,6.428878,0.000005,429.722136,25.195382,0.007396,17.032354,35.357342,787.983376,0.317065,17.680399,2.946072,397.019692,192.647824,0.028019,14.368791,1.005151,0.014743,0.061180,0.370736,197.335981,54653.807805,291.718433,35.737279,0.384079,0.212714,2.580256,0.522547,5.228050,3.763345,1.001187,1.000174,57263.501584,17.634275,18.200437,1.366483,3507.567484,134.766095,1.415995,118.271351,2.125048,0.144877,9.675999,0.130610,2.145608,0.997292,1.538496,0.041518,7.721509,9.901643,1.000587,1.391596,0.781640,1.881267,25.852215,0.175356
2021-05-07,56507.759440,3495.075869,1.000299,635.543299,1.658149,1.602278,0.581128,41.515157,0.997100,,0.757921,1525.726933,40.198407,47.313703,354.921300,0.651080,136.381988,43.437827,1.001211,0.218906,56602.458382,10.856800,11.377562,0.153045,153.354074,451.525884,0.000002,422.155617,1.000165,122.453611,2.380818,32.748892,70.084599,25.485495,5042.991577,0.193853,419.611653,0.021993,36.682750,17.474612,2.216578,7.541138,57.946476,1.531938,0.021453,6.405353,0.000008,444.455111,23.794337,0.008127,16.747356,37.995767,738.851415,0.299702,18.438543,2.912787,441.964508,193.785491,0.042368,16.467314,1.002362,0.015040,0.072990,0.385894,196.268383,52838.196668,309.214038,34.017632,0.383587,0.236608,2.472007,0.504180,5.179264,3.641628,0.998874,1.000118,56264.748494,24.066549,17.395074,1.404421,3481.538940,139.631747,1.540259,127.270131,2.017809,0.140764,9.860737,0.126601,2.635110,0.987762,1.602755,0.041988,7.549880,12.714154,0.987798,1.326356,0.731036,2.050644,25.304153,0.181410
2021-05-08,57361.569043,3493.534500,1.001825,625.094396,1.651884,1.583404,0.681842,39.929559,1.002474,,0.750982,1354.674947,39.771716,49.229556,347.309823,0.634580,120.444017,43.072134,1.000798,0.233651,57388.056686,11.550891,10.422374,0.148540,150.722729,445.416281,0.000003,458.348519,1.001578,118.247743,2.292563,33.103766,69.823745,28.553843,5094.911469,0.192652,379.376870,0.022044,35.953688,17.991102,2.174715,7.110856,58.594680,1.576603,0.021507,6.740802,0.000008,432.667607,26.282860,0.007930,16.639786,38.248243,714.547398,0.308469,18.718661,2.861898,406.460318,190.588705,0.037634,15.810062,1.003331,0.015240,0.071819,0.396505,202.268107,53808.563577,319.393321,32.462590,0.405639,0.226840,2.494381,0.511279,5.340137,3.628112,0.998967,1.001957,58668.215561,26.474151,17.532617,1.405713,3466.451016,128.764855,1.467269,137.649000,2.006744,0.148142,10.103872,0.130412,2.451124,0.978460,1.598329,0.042991,7.648061,11.904817,1.027995,1.341915,0.779429,2.015057,25.205913,0.175167
2021-05-09,58771.881690,3912.742917,0.998844,645.058576,1.616081,1.564614,0.633615,39.644571,1.001277,,0.849010,1399.490215,40.423710,48.591480,345.644608,0.617064,125.754831,45.685673,1.000604,0.226362,58858.645895,12.409710,10.287622,0.144075,148.132882,465.435444,0.000016,475.548621,1.000299,116.420466,2.307379,32.190494,77.969817,29.356007,5617.975779,0.184011,365.222438,0.021950,36.809590,19.142982,2.155263,6.981656,61.291641,1.517211,0.021415,7.127721,0.000009,435.257693,26.037798,0.007677,16.984137,38.395483,782.608216,0.299504,18.434218,2.998426,408.365666,185.975867,0.036370,16.256153,0.997607,0.014906,0.073597,0.389069,207.626961,54258.803325,317.761095,32.493343,0.408544,0.235673,2.468560,0.500363,5.236623,3.921174,0.999284,1.001900,56445.791686,25.574016,17.267041,1.419919,3893.703649,131.019738,1.443623,142.820179,2.019580,0.147314,9.780688,0.127136,2.448979,1.003383,1.580827,0.041013,7.962603,11.876090,0.986966,1.317019,0.819974,1.952569,26.802337,0.175713
2021-05-10,58213.926294,3932.754068,1.001046,661.891709,1.774032,1.533176,0.573136,40.305088,0.999230,461.648888,0.970330,1425.247161,39.475407,51.851547,384.671618,0.627342,117.646026,44.359126,0.996972,0.235511,58242.189879,11.950693,10.461338,0.143506,146.417380,458.953543,0.000016,479.605491,1.000953,118.748713,2.289631,32.752863,78.533915,28.687656,5288.214708,0.180940,359.157845,0.021912,38.362355,17.925954,2.243327,7.079113,60.908864,1.509382,0.021379,7.285013,0.000008,449.207685,27.803239,0.007495,16.999046,39.067018,769.584270,0.293366,17.779459,2.948584,404.446305,187.118984,0.049810,15.527508,1.005676,0.014426,0.070218,0.384444,218.645048,53394.227099,304.898439,31.727228,0.400936,0.235220,2.434751,0.491429,5.055266,3.849281,0.995784,0.997680,62766.137850,27.129023,16.792001,1.414779,3908.031760,125.334278,1.486646,143.805399,1.931323,0.144023,9.433723,0.130613,2.688200,0.989219,1.535298,0.039857,8.138182,11.639907,1.020814,1.285345,0.917180,1.954014,25.638866,0.168581
2021-05-11,55901.667595,3979.608652,1.007187,634.589453,1.651143,1.399744,0.451129,36.697577,0.999028,461.648888,0.880657,1343.418820,36.454616,46.810244,361.765245,0.667011,106.034211,42.960486,1.002597,0.207030,55946.060945,10.581971,9.322453,0.128725,135.565769,434.651982,0.000035,442.139559,1.003394,105.460741,2.205549,32.527950,79.450233,25.439133,4979.651030,0.160022,339.855099,0.021958,36.066704,16.620195,2.021236,6.213141,59.176888,1.378166,0.021399,7.119848,0.000009,414.442357,29.028943,0.006615,15.960004,34.924303,779.774561,0.267338,16.310707,3.485183,373.552797,173.723001,0.060352,13.840606,0.999963,0.012813,0.068503,0.336512,210.353421,61649.660721,286.198055,30.901090,0.353288,0.210378,2.204908,0.438086,4.745645,3.818819,1.000282,1.001942,55908.687818,23.516567,16.061383,1.314945,3998.435943,111.760708,1.333859,129.642245,1.743759,0.128806,8.584404,0.120895,2.340501,0.983394,1.387534,0.035263,7.598896,10.080737,1.001228,1.227761,0.768149,1.751654,28.844965,0.150561
